article_id,pair_id,label,label_name,title,content_length,raw_text_length
true_243,243,0,real,"Fotoja nudo në pishinë, po 'thyen' internetin",282,328
true_244,244,0,real,"Bajqinovci, Haxhiut: Sa anëtar të familjes i ka në Postë të punësuar, e sa në Telekom",3519,3605
true_245,245,0,real,Përplasen Haxhiu e Nagavci në Kuvend për Telekomin: Kush e lagu fytin nga Devollët?,35862,35946
true_246,246,0,real,Osmani përkrahet pas përplasjes me deputetët e LDK-së: S’muj pa ja heq kapuçin Vjosës,1220,1306
true_247,247,0,real,Riza Smaka: AAK duhet të largohet nga koalicioni qeverisës për këto dy arsye,1320,1397
true_248,248,0,real,"Cubat e maleve, s'ka kush i bën bashkë?!",3400,3441
true_249,249,0,real,Ky është akademiku i madh që e ka bërë Kosovën me palestra sportive në vitet e 70-ta! Lamaxhema ka një porosi,1301,1411
true_250,250,0,real,Hoti i kundërpërgjigjet Haradinajt dhe Limajt: Nuk lejoj asnjë ndërhyrje në autorizime e mija,1399,1493
true_251,251,0,real,Rrëfehet burri: Dashnorja ime që e kam kolege të punës më la dhe unë do t'i tregoj bashkëshortit të saj gjithçka,2810,2923
true_252,252,0,real,"Flet Jakup Krasniqi pasi rezultoi pozitiv me Covid-19, tregon për gjendjen",575,650
true_253,253,0,real,Jakup Krasniqi infektohet me koronavirus,250,291
true_254,254,0,real,"10 vjet nga vendimi i GjND-së, Basha nxjerr dokumentin: Koha për njohje reciproke mes Kosovës dhe Serbisë",1700,1806
true_255,255,0,real,"Haradinaj: Nuk e di çfarë ka ndodhur në takimin Hoti-Vuçiq, por nuk besoj se Hoti bëri ndonjë tradhti",1233,1335
true_256,256,0,real,"PDK e LDK bashkuan sot forcat, i kapin 4 ndërmarrjet publike lokale në Mitrovicë",1166,1247
true_257,257,0,real,Si u bë feja islame kaq e ‘gjallë’ dhe atraktive!,5366,5416
true_258,258,0,real,"​Vdes një i prekur me Covid-19, konfirmohet se është nga Kamenica",639,705
true_259,259,0,real,Duhanaj: Personat që e kundërshtojnë ndërtimin e xhamisë kanë emra turq,2435,2507
true_260,260,0,real,Analisti i tregon arsyet përse nuk bënë të ndërtohet Xhamia në Prishtinë,1577,1650
true_261,261,0,real,"Reagon Naim Miftari, e sqaron përfundimisht a është dëshmitar i Gjykatës Speciale dhe kush ka “kënduar” në Hagë",2021,2133
true_262,262,0,real,Caktohet një muaj paraburgim për 40-vjeçarin që ia preu kokën babait me sëpatë në Fushë Kosovë,881,976
true_263,263,0,real,Reçica: Do të njohim stazhin e punës për të punësuarit e viteve 90-ta,820,890
true_264,264,0,real,"Ramiz Kelmendi me letër të hapur ndaj Thaçit e Hotit, kjo është kërkesa e tij",2059,2137
true_265,265,0,real,"Pozita e koordinatorit, një dhuratë për Skender Hysenin",972,1028
true_266,266,0,real,​Ambasadorja e ShBA-së në Tiranë shpreson në një marrëveshje Kosovë-Serbi,2193,2267
true_267,267,0,real,Driton Selmanaj jep lajmin e fundit për kompleksin memorial “Adem Jashari”,912,987
true_268,268,0,real,"Mërgimtarët tanë në Zvicër, ende mbajnë të ndezur vatrën e gjuhës dhe kulturës sonë në Medvegjë",5097,5193
true_269,269,0,real,"Profesori universitar thotë se ministri i Arsimit nuk di të shkruajë, ja si arsyetohet ky i fundit",1870,1969
true_270,270,0,real,"Shbërblehet me 30 mijë dollarë kamarieri, nuk i shërbeu klientes pasi ishte pa maskë",1440,1525
true_271,271,0,real,"BE ende pa vendim për rihapjen e kufijve, amerikanët pritet të përjashtohen",2888,2964
true_272,272,0,real,"Pritet të tentohet shfuqizimi i Speciales në Kuvendin e Kosovës, ja kush e thotë",2411,2492
true_273,273,0,real,"Bajram Krasniqi: Urime përvjetori i gazetës ‘Bota sot’, Kemajl Goca një gazetar i mrekullueshëm",561,657
true_274,274,0,real,"Mustafa deklarohet pas takimit me Limajn, ja për çka folën",759,818
true_275,275,0,real,"Gjyqtari ndërkombëtar, Nazmi Ibërdemaj: Urime 25 vjetori i gazetës ‘Bota sot’, Kemajl Goca ikona e gazetarisë sportive",528,647
true_276,276,0,real,“Gazeta “Bota sot” shkatërron të këqijtë dhe përkrahë vlerat e përjetshme kombëtare”,1376,1461
true_277,277,0,real,"Forgein Policy: Akuzat ndaj Hashim Thaçit nuk i përshtaten Trump, Vuçiq kaloi një javë të mirë",2820,2915
true_278,278,0,real,"Ibrahim Domi: Urime 25 vjetorin e gazetës ‘Bota sot’, të festoni edhe shumë vite të tjera",658,748
true_279,279,0,real,"Qeveria “Hoti” për një muaj emëron 44 zv/ministra, ndjek modelin e Qeverisë “Haradinaj”",1855,1943
true_280,280,0,real,Grenell kritikon NYT që ngatërroi Vuçiqin me Thaçin,712,764
true_281,281,0,real,"Dervish Berisha: Gazeta ‘Bota sot’, ja ka shtuar vlerën Kosovës në të gjitha drejtimet",913,1000
true_282,282,0,real,"Zogaj: “Bota sot”, zëdhënëse e shqiptarëve për liri",4734,4786
true_283,283,0,real,"Suspendohet polici Gëzim Krasniqi, në Facebook shprehi gëzim për aktakuzat ndaj Thaçit dhe Veselit",1397,1501
true_284,284,0,real,Gani Geci: Shpresoj që aktakuza të ketë ndodhur me dijeninë e amerikanëve,909,983
true_285,285,0,real,"Jusuf Buxhovi: Dëmi që PDK-ja, LDK-ja dhe AAK-ja ia kanë bërë Kosovës është shumë i madh",2302,2391
true_286,286,0,real,"Për t’ia vërtetuar dashurinë të dashurës së re, 20-vjeçari e vret në mënyrë barbare ish të dashurën",1695,1795
true_287,287,0,real,"Prishtina tallet keq me Ismet Munishin, pak pasi e mposhti në fushë",1563,1631
true_288,288,0,real,Kreu i Urgjencës jep alarmin: Në vjeshtë përveç Covid duhet të jemi gati edhe për gripin,2662,2751
true_289,289,0,real,Inspektorati detyron njerëzit që të veshin maska edhe brenda lokaleve,311,381
true_290,290,0,real,"Përdhunime, aborte… Detaje tronditëse, çfarë ndodh me gratë në burgjet e Koresë së Veriut",1379,1469
true_291,291,0,real,Deputeti i AAK’së i çon kërkesë Hotit për rivarrimin e Shote Galicës në Kosovë,971,1053
true_292,292,0,real,"Munishi pas humbjes në finale të kupës: Ne ishim të lodhur, ndërsa Prishtina e pushuar",1405,1492
true_293,293,0,real,Tensionet me Greqinë: Prapaskenat e tërheqjes së Turqisë nga ujërat e Egjeut,4345,4422
true_294,294,0,real,"Ndryshime në qeveri, firmosen largimet e tre zëvendës ministreve",451,516
true_295,295,0,real,Infektologu Sadiku: Nuk është mirë të falet Bajrami në xhami,2174,2235
true_296,296,0,real,"Kujdes nga i nxehti edhe nesër, priten temperatura shumë të larta",1497,1563
true_297,297,0,real,"Nga sonte shqiptohen gjoba për ata që nuk i respektojnë masat, kështu duket tiketa",771,854
true_298,298,0,real,Pse këto salca janë më të famshmet në botë?,1942,1986
true_299,299,0,real,"“Kini mëshirë, dua të takoj fëmijët” Thirrja e të moshuarës shqiptare nga kampi sirian",1027,1114
true_300,300,0,real,BIK nuk e ndryshon planin për faljen e namazit të Bajramit pas vendimit të Qeverisë,1972,2056
true_301,301,0,real,Zvicra nuk e përjashton testimin e detyrueshëm në aeroporte,2636,2696
true_302,302,0,real,A ekziston vërtet COVID? Bill Gates flet për herë të parë pas teorive konspirative,1528,1611
true_303,303,0,real,Rezulton pozitiv me Covid 19 deputeti i LVV-së,458,505
true_304,304,0,real,Llapi angazhon trajner nga Afrika e Jugut,1906,1948
true_305,305,0,real,Kim: Çdo akt i kuvendit nesër nuk i mbyll negociatat në Këshillin Politik për listat e koalicionet,3298,3397
true_306,306,0,real,"Pavarësisht masave kundër COVID-19, xhamitë mbeten të hapura, të premten falet namazi i Kurban Bajramit",1685,1789
true_307,307,0,real,"Shkuan t’i prangosin, por komisionerët kishin vdekur! Kreu i SPAK: Nuk ishin ç’regjistruar, hetimi ishte sekret",1890,2002
true_308,308,0,real,"Pesë muaj pasi u dogj në veturë, presidenti Thaçi e shpall hero Qerim Kelmendin",1225,1305
true_309,309,0,real,"“Mos mi ngre supet, kush ta ka kafshuar gjuhën?” Replikat Murrizi- Lleshaj për tenderat",2576,2664
true_310,310,0,real,Galatasaray bën gati ofertën zyrtare për Baftiun,1258,1307
true_311,311,0,real,"Porti i Durrësit, kapen mijëra paund e euro dhe 545 celularë kontrabandë",2173,2246
true_312,312,0,real,"Soreca- Ramës: Duhet marrëveshje për Kushtetutën, që qeveria pas zgjedhjeve të pranohet",11558,11646
true_313,313,0,real,Haziri e quan “katastrofal” menaxhimin e pandemisë nga Hoti,1478,1538
true_314,314,0,real,“Kishte gjak kudo” – Rrëfimet për kreun e Federatës që i dhunonte e përulte lojtaret,10259,10344
true_315,315,0,real,Regjisorja Blerta Zeqiri tregon se si ishte rrahur nga Diellza Kolgeci,494,565
true_316,316,0,real,Mjeku shpjegon maskat: Jo të gjitha ju mbrojnë nga Covid! Të sigurt vetëm duke mbajtur distancë,867,963
true_317,317,0,real,Bastoret parashikojnë fituesin e Kupës së Kosovës,1976,2026
true_318,318,0,real,Pipero: Vaksina nuk do të bëjë mrekulli! Qeveria të kontrollojë tregun e maskave,4545,4626
true_319,319,0,real,"Parashikimi i motit në Shqipëri, temperaturat të larta deri në 40°C",461,529
true_320,320,0,real,"10% e vdekjeve prej Covid nga pacientë pa sëmundje, situatë serioze në Shqipëri",3354,3434
true_321,321,0,real,"E la Gjermaninë për t’iu bashkuar UÇK-së, rrëfimi i luftëtarit që ia ndryshuan edhe emrin gjatë luftës së Kosovës",893,1007
true_322,322,0,real,"Interi e mund Napolin, e mban pozitën e dytë në Serie A",1529,1585
true_323,323,0,real,Lautaro Martinez shënon gol të çmendur kundër Napolit,338,392
true_324,324,0,real,"Fqinji përdhunoi dhe la shtatzënë 33-vjeçaren e sëmurë, si e zbuloi ngjarjen i vëllai",3306,3392
true_325,325,0,real,Ekskluzive: Flet protagonistja e videos virale “O shac”,1641,1697
true_326,326,0,real,"Masat kundër pandemisë, qeveria merr vendimin e ri për çerdhet",538,601
true_327,327,0,real,Gramoz Vokrri i hapur të kthehet në FFK,1895,1935
true_328,328,0,real,"Puthje, përqafime! Oriola Marashi publikon për herë të parë foto me Eros Grezdën",883,964
true_329,329,0,real,Tubimet publike përkeqësojnë situatën epidemiologjike në vend,1451,1513
true_330,330,0,real,"10 mln lekë grabitje, hajdutët vjedhin në fabrikën e përpunimit të peshkut",567,642
true_331,331,0,real,Cakaj shkarkon nga detyra konsullin shqiptar në Bari,333,386
true_332,332,0,real,"Goditje e rëndë për Arsenalin, Shkodran Mustafi mungon deri në tetor",935,1004
true_333,333,0,real,"Vrasja e Emiljano Ramazanit, policia gjen armën e krimit, arreston dy persona",1764,1842
true_334,334,0,real,Fëmijët shqiptarë në kampin sirian po rrëmbehen! Thirrja për ndihmë,3246,3314
true_335,335,0,real,"Shala për pretendimet e Gjyshincës: S’e sulmova, nuk ekziston ajo ngjarje",962,1036
true_336,336,0,real,"Gashi në konferencë: Gjyshinca inçizoi gjithçka, le ta nxjerr videon, s’kemi sulmuar askënd",1270,1362
true_337,337,0,real,"Vatër e re në Kukës, 5 persona infektohen me Covid në festën e ditëlindjes",336,411
true_338,338,0,real,Pse është e rëndësishme të hani perime?,2251,2291
true_339,339,0,real,"Mjekja thirrje të rinjve: Ndaloni festat e grumbullimet, do të prekeni nga koronavirusi",685,773
true_340,340,0,real,Silva Bino tregon kush janë vatrat kryesore të koronavirusit në Shqipëri,1804,1877
true_341,341,0,real,Rama mesazh opozitës: Me 30 korrik votojmë hapjen e listave,1651,1711
true_342,342,0,real,"Gjyshinca i VV-së: Kujtim Shala e Arben Gashi më sulmuan, e vërtetojnë edhe incizimet",1414,1500
true_343,343,0,real,"“Përplasje fizike LDK-VV në Kuvend”, Gashi mohon të ketë pasur incident",609,681
true_344,344,0,real,"Pamjet LIVE: Mbytet anija ushtarake në Dhërmi, zbulohet shkaku",392,455
true_345,345,0,real,"Fieraku lind me 6 gishta e probleme mendore, prindërit shpërthejnë në lot: Na dhunon, mos të ishin komshinjtë, sot do kishim 2 varre!",3944,4078
true_346,346,0,real,Sot Qeveria Hoti merr vendim për shkarkimin e të gjitha bordeve të emëruara nga Kurti,556,642
true_347,347,0,real,"‘Sa mall kam për ty, për zërin tënd’, Klajda Gjosha bën dedikimin prekës për të atin e ndjerë",856,950
true_348,348,0,real,"Pas Bajramit, do të hapen Portat e Ferrit",6897,6939
true_349,349,0,real,Detaje nga aksidenti i tmerrshëm që shkaktoi dje 24-vjeçari kosovar në Berlin,2104,2182
true_350,350,0,real,Shpend Ahmeti reagon pas rastit të 9-vjeçares që u kafshua nga qentë endacakë,1065,1143
true_351,351,0,real,Lë punën shitësi që nuk bëri asnjë ditë pushim për 38 vite radhazi,1033,1100
true_352,352,0,real,"‘Do vriste katër persona’, policia aksion për kapjen e një të dënuari, në kërkim prej 5 vitesh. Ja ku u gjet",1089,1198
true_353,353,0,real,"Valbon Krasniqi: Jemi keq, i lus qytetarët të jenë të kujdesshëm",2702,2767
true_354,354,0,real,Aksident i rëndë në Prizren: Çiklisti goditet nga një veturë e cila e hedh disa metra larg,790,881
true_355,355,0,real,"Andy Ruiz reklamon transformimin, para kthimit në ring",906,961
true_356,356,0,real,"Haradinaj kundër masave të reja, kërkon të gjendet mënyra për mbajtjen e dasmave",1111,1192
true_357,357,0,real,Shqetësuese: Gjermania shënon mbi 600 raste me Covid-19 për 24 orë,780,847
true_358,358,0,real,Si do të falet Kurban Bajrami? Zemaj thotë se tubimet në masë nga sot do të ndalohen,1037,1122
true_359,359,0,real,Barcelona ia jep dy lojtarë Arsenalit për Mattéo Guendouzin,2055,2115
true_360,360,0,real,"Iggy Azalea e nxehtë edhe pas lindjes, tregon gjoksin në dalje publike",644,715
true_361,361,0,real,Barcelona prezanton përforcimin e ri,450,487
true_362,362,0,real,Protestojnë artistët: Askush nuk mund ta rishkruajë Historinë e Kosovës,1250,1322
true_363,363,0,real,A mund të gjeni trëndafilin në këtë imazh?,1995,2038
true_364,364,0,real,Buta paralajmëron këngë me Era Istrefin,549,589
true_365,365,0,real,"Kryetari i Shoqatës së Gastronomëve: Na kanë bërë kurban, na lejoni të punojmë",1074,1153
true_366,366,0,real,Vaksina amerikane hyn në fazën e fundit të testimit,1975,2027
true_367,367,0,real,“100 € për shërbim ekstra” Si i zbuloi agjenti i infiltruar 3 qendra estetike prostitucioni,3987,4079
true_368,368,0,real,"“Gjuhen” me fjalë, Rina Balaj e Erza Jusaj",1369,1412
true_369,369,0,real,Haziri i ashpërson kritikat ndaj Hotit: Nuk jam kryetar për të numëruar të vdekurit nga Covid-19,1571,1668
true_370,370,0,real,“Disa prokurorë s’duhej të ishin në SPAK” KLP i përgjigjet kritikave të Theo Jacobs,3772,3856
true_371,371,0,real,Shteti nuk i ndihmon mjekët që infektohen në vendin e punës,1727,1787
true_372,372,0,real,"Pamjet, makina godet shtyllën e murin! ‘Benzi’ bëhet copash, dy persona plagosen",470,551
true_373,373,0,real,"Eva Murati flet për rikthimin në televizion: Kam marrë shumë brryla, xhelozi dhe inate",1893,1980
true_374,374,0,real,"Fillojnë testimet serologjike në Prishtinë, Shpend Ahmeti tregon bilancin",1012,1086
true_375,375,0,real,"Nga abstenimi i Xhafës tek ‘mungesa’ e Elisës, si u votua për shkarkimin e Metës",1236,1317
true_376,376,0,real,"Mjeku: Në Shqipëri shqetësues numri i viktimave Covid, ditët e fundit njëlloj me Italinë",1654,1743
true_377,377,0,real,"Për ju që e adhuroni ushqimin Italian, ja zgjedhja ideale",1890,1948
true_378,378,0,real,"Gjemania tregon fuqinë, teste falas për Covid-19 për të gjithë që kthehen atje",1272,1351
true_379,379,0,real,"6 qytetarë humbin jetën në Shqipëri prej Covid, 117 raste të reja",3066,3132
true_380,380,0,real,Snoop Dogg dëgjon “Mi dhe flakë mallit tim” të Luana Vjollcës me Bujar Qamilin,887,966
true_381,381,0,real,"Filmi serb për Shtëpinë e Verdhë, aktorja kosovare i shkruan aktorit të Hollywoodit: Mos pranoni të luani për propagandë",2789,2910
true_382,382,0,real,"Misteri i vdekjes së 16-vjeçares shqiptare në Trikala, dyshime për përfshirjen e një 30-vjeçari. Videoja që ka në dorë policia",2542,2669
true_383,383,0,real,"Gjermania vendi më i pëlqyer në botë, lë pas SHBA, Kinën dhe Rusinë",1271,1339
true_384,384,0,real,"Edi Rama ia uron Lorik Canës ditëlindjen, paralajmëron bashkim kombëtar",2557,2629
true_385,385,0,real,Labi lajmërohet nga shtëpia e plakës që jeton e vetme dhe me 90 euro në muaj,573,650
true_386,386,0,real,"I vdiq shoferi nga COVID, Elisa Spiropali dedikim të ndjerë: Kur e mora vesh, vetëm më rridhnin lot pa kontroll!",1237,1350
true_387,387,0,real,"Gjermania paralajmëron përhapje të re të koronavirusit, 174 punëtorë infektohen në një fermë",1562,1655
true_388,388,0,real,"LISTA/ Nga Topalli e Leskaj te Plasari e Londo, emrat e propozuar për deputetë nga çdo degë e PD-së",3893,3993
true_389,389,0,real,"Kosovari shkon me Golf 4 në Zvicër, filmohet nga shqiptarët në Zurich",915,985
true_390,390,0,real,Si do të duket jeta në vitin 2022 ?,3677,3713
true_391,391,0,real,"“Përse intubimi s’ka pasur suksesin që pritej?”, mjeku anestezist jep detaje për trajtimin e pacientëve dhe flet për rrezikun e madh: Ja çfarë ndodh",4068,4217
true_392,392,0,real,Ky shtet do t’i evakuojë 80 mijë njerëz pas shënimit të tri rasteve me Covid-19,1076,1156
true_393,393,0,real,"Video e realizuar pak para se të humbte jetën në aksident, kështu voziste dje motoçiklisti që u aksidentua në Komoran",578,696
true_394,394,0,real,Gjermania refuzon propozimin e Trumpit për lejimin e kthimit të Rusisë në Grupin G7,1437,1521
true_395,395,0,real,"Njihuni me fshatin ku paraja dhe pushteti nuk kanë vlerë, çdo gjë falas",1648,1720
true_396,396,0,real,Dilogu rifillon në rrethana dramatike për Kosovën,1502,1552
true_397,397,0,real,"Detaje nga vrasja në Kamenicë, i dyshuari lajmëroi policinë pasi e qëlloi gruan",1659,1739
true_398,398,0,real,Studim: Burrat tullacë kanë 40 % të ngjarë të përfundojnë në spital nga koronavirusi,884,969
true_399,399,0,real,Po kërkoni çokollatë pa sheqer? Kjo është për ju,1474,1523
true_400,400,0,real,Enca provokon me dy foto,508,533
true_401,401,0,real,"Viola Spiro, nga lidhja e re me biznesmenin te barku i rrumbullakosur në plazh",4463,4542
true_402,402,0,real,"Kthimi i Aja Sofisë në xhami, Greqia tenton të kundërpërgjigjet me këto masa",4100,4177
