"article_id","pair_id","label","label_name","word_count","sentence_count","character_count","avg_word_length","avg_sentence_length","title_length","content_length","exclamation_count","question_count","comma_count","quote_count","ellipsis_count","exclamation_ratio","question_ratio","uppercase_word_count","uppercase_word_ratio","uppercase_char_ratio","title_excessive_uppercase","e_count","c_count","diacritic_count","diacritic_ratio","possible_missing_diacritic_count","possible_missing_diacritic_words","sensational_count","sensational_ratio","sensational_found","source_indicator_count","source_indicator_ratio","source_indicators_found","uncertainty_count","uncertainty_ratio","uncertainty_found"
"true_130","130","0","real","301","9","1819","4.93","33.44","78","1740","0","0","18","4","0","0.0","0.0","1","0.003322","0.028956","0","143","4","147","0.080814","0","","0","0.0","","0","0.0","","1","0.003322","mund të"
"true_131","131","0","real","457","25","2678","4.72","18.28","77","2600","0","0","28","24","0","0.0","0.0","0","0.0","0.032063","0","201","6","207","0.077296","0","","0","0.0","","1","0.002188","deklaroi","3","0.006565","ndoshta, mund të"
"true_132","132","0","real","172","8","1103","5.23","21.5","105","997","0","1","15","12","0","0.0","0.005814","0","0.0","0.077095","0","56","0","56","0.050771","0","","0","0.0","","0","0.0","","0","0.0",""
"true_133","133","0","real","105","8","655","4.99","13.12","81","573","1","0","8","8","2","0.009524","0.0","1","0.009524","0.07457","0","31","4","35","0.053435","0","","0","0.0","","0","0.0","","0","0.0",""
"true_134","134","0","real","518","26","2840","4.35","19.92","99","2740","13","0","34","3","0","0.025097","0.0","0","0.0","0.025732","0","225","2","227","0.07993","0","","0","0.0","","0","0.0","","0","0.0",""
"true_135","135","0","real","255","10","1506","4.78","25.5","71","1434","0","0","14","16","0","0.0","0.0","0","0.0","0.030528","0","112","2","114","0.075697","0","","0","0.0","","0","0.0","","0","0.0",""
"true_136","136","0","real","165","9","1059","5.13","18.33","83","975","4","4","12","4","2","0.024242","0.024242","0","0.0","0.066746","0","53","0","53","0.050047","0","","0","0.0","","2","0.012121","sipas, policia","0","0.0",""
"true_137","137","0","real","120","5","710","4.73","24.0","54","655","0","0","5","0","0","0.0","0.0","1","0.008333","0.024691","0","50","0","50","0.070423","0","","0","0.0","","0","0.0","","1","0.008333","mund të"
"true_138","138","0","real","167","6","973","4.68","27.83","80","892","2","1","11","12","0","0.011976","0.005988","1","0.005988","0.048656","0","72","5","77","0.079137","0","","0","0.0","","1","0.005988","sipas","0","0.0",""
"true_139","139","0","real","320","19","1746","4.32","16.84","91","1654","0","3","15","12","1","0.0","0.009375","0","0.0","0.03693","0","100","1","101","0.057847","0","","0","0.0","","0","0.0","","3","0.009375","mund të"
"true_140","140","0","real","304","19","1891","4.99","16.0","92","1798","0","0","21","2","0","0.0","0.0","3","0.009868","0.046772","0","107","3","110","0.05817","0","","0","0.0","","3","0.009868","policia","0","0.0",""
"true_141","141","0","real","374","10","2220","4.86","37.4","96","2123","0","0","12","10","0","0.0","0.0","0","0.0","0.024229","0","142","0","142","0.063964","0","","0","0.0","","2","0.005348","sipas","0","0.0",""
"true_142","142","0","real","996","43","5850","4.74","23.16","110","5739","2","0","66","12","1","0.002008","0.0","4","0.004016","0.046576","0","398","8","406","0.069402","0","","0","0.0","","2","0.002008","sipas, policia","4","0.004016","mund të"
"true_143","143","0","real","69","3","422","5.04","23.0","40","381","0","0","3","2","0","0.0","0.0","0","0.0","0.060694","0","35","0","35","0.082938","0","","0","0.0","","0","0.0","","0","0.0",""
"true_144","144","0","real","996","43","5850","4.74","23.16","110","5739","2","0","66","12","1","0.002008","0.0","4","0.004016","0.046576","0","398","8","406","0.069402","0","","0","0.0","","2","0.002008","sipas, policia","4","0.004016","mund të"
"true_145","145","0","real","129","8","872","5.57","16.12","58","813","4","0","5","2","0","0.031008","0.0","0","0.0","0.072323","0","32","3","35","0.040138","0","","0","0.0","","0","0.0","","0","0.0",""
"true_146","146","0","real","268","11","1457","4.35","24.36","170","1286","1","1","15","4","0","0.003731","0.003731","2","0.007463","0.060606","0","97","1","98","0.067261","0","","0","0.0","","0","0.0","","0","0.0",""
"true_147","147","0","real","101","6","642","5.26","16.83","61","580","1","0","6","2","0","0.009901","0.0","0","0.0","0.041431","0","51","0","51","0.079439","0","","0","0.0","","1","0.009901","sipas","0","0.0",""
"true_148","148","0","real","197","6","1225","5.12","32.83","72","1152","0","0","7","3","0","0.0","0.0","0","0.0","0.02877","0","95","1","96","0.078367","0","","0","0.0","","1","0.005076","ministria","1","0.005076","mund të"
"true_149","149","0","real","386","9","2301","4.85","42.89","63","2237","0","0","20","10","0","0.0","0.0","0","0.0","0.012273","0","148","1","149","0.064754","0","","0","0.0","","3","0.007772","sipas","0","0.0",""
"true_150","150","0","real","287","8","1763","5.05","35.88","87","1675","0","0","19","4","0","0.0","0.0","0","0.0","0.027682","0","122","1","123","0.069767","0","","0","0.0","","0","0.0","","0","0.0",""
"true_151","151","0","real","224","12","1350","4.86","18.67","91","1258","0","0","14","6","0","0.0","0.0","0","0.0","0.035879","0","104","4","108","0.08","0","","0","0.0","","1","0.004464","sipas","0","0.0",""
"true_152","152","0","real","210","10","1168","4.46","21.0","37","1130","0","0","14","0","1","0.0","0.0","2","0.009524","0.032051","0","106","1","107","0.09161","0","","2","0.009524","tronditëse","0","0.0","","0","0.0",""
"true_153","153","0","real","693","36","4151","4.88","19.25","91","4059","0","0","38","12","1","0.0","0.0","1","0.001443","0.051571","0","271","1","272","0.065526","0","","0","0.0","","5","0.007215","sipas, deklaroi, policia","2","0.002886","thuhet, mund të"
"true_154","154","0","real","523","24","2991","4.58","21.79","70","2920","0","0","30","14","0","0.0","0.0","0","0.0","0.030467","0","248","1","249","0.08325","0","","0","0.0","","3","0.005736","sipas, deklaroi","0","0.0",""
"true_155","155","0","real","215","9","1313","4.86","23.89","91","1221","0","0","10","2","0","0.0","0.0","0","0.0","0.018199","0","86","6","92","0.070069","0","","0","0.0","","0","0.0","","0","0.0",""
"true_156","156","0","real","209","11","1246","4.8","19.0","62","1183","0","1","19","8","0","0.0","0.004785","3","0.014354","0.046859","0","69","0","69","0.055377","0","","0","0.0","","1","0.004785","sipas","0","0.0",""
"true_157","157","0","real","205","7","1125","4.37","29.29","61","1063","3","2","13","4","0","0.014634","0.009756","4","0.019512","0.044743","0","83","1","84","0.074667","0","","0","0.0","","0","0.0","","0","0.0",""
"true_158","158","0","real","218","9","1323","5.0","24.22","95","1227","0","0","13","0","0","0.0","0.0","0","0.0","0.045914","0","86","0","86","0.065004","0","","0","0.0","","0","0.0","","0","0.0",""
"true_159","159","0","real","679","12","4063","4.85","56.58","123","3939","0","0","48","22","0","0.0","0.0","0","0.0","0.013657","0","270","4","274","0.067438","0","","0","0.0","","0","0.0","","2","0.002946","mund të"
"true_160","160","0","real","282","8","1667","4.74","35.25","97","1569","0","0","19","0","0","0.0","0.0","0","0.0","0.017216","0","110","1","111","0.066587","0","","0","0.0","","1","0.003546","sipas","0","0.0",""
"true_161","161","0","real","607","28","3821","5.14","21.68","77","3743","0","0","38","12","1","0.0","0.0","4","0.00659","0.041707","0","301","2","303","0.079299","0","","0","0.0","","2","0.003295","sipas","1","0.001647","mund të"
"true_162","162","0","real","199","12","1247","5.15","16.58","84","1162","0","0","10","2","0","0.0","0.0","5","0.025126","0.059512","0","92","2","94","0.075381","0","","0","0.0","","0","0.0","","0","0.0",""
"true_163","163","0","real","179","8","1110","5.07","22.38","43","1066","0","0","11","4","0","0.0","0.0","0","0.0","0.033113","0","84","2","86","0.077477","0","","0","0.0","","0","0.0","","0","0.0",""
"true_164","164","0","real","393","16","2272","4.72","24.56","109","2162","0","0","10","10","0","0.0","0.0","0","0.0","0.035772","0","185","0","185","0.081426","0","","0","0.0","","1","0.002545","sipas","1","0.002545","mund të"
"true_165","165","0","real","190","16","1163","4.98","11.88","22","1140","0","0","4","2","0","0.0","0.0","0","0.0","0.046463","0","77","2","79","0.067928","0","","0","0.0","","0","0.0","","0","0.0",""
"true_166","166","0","real","290","8","1723","4.8","36.25","116","1606","0","0","11","2","0","0.0","0.0","0","0.0","0.02227","0","117","4","121","0.070226","0","","0","0.0","","0","0.0","","0","0.0",""
"true_167","167","0","real","147","7","914","5.11","21.0","54","859","1","0","12","0","0","0.006803","0.0","1","0.006803","0.047936","0","60","5","65","0.071116","0","","0","0.0","","1","0.006803","sipas","0","0.0",""
"true_168","168","0","real","86","7","563","5.4","12.29","87","475","0","0","8","2","0","0.0","0.0","2","0.023256","0.064655","0","27","1","28","0.049734","0","","0","0.0","","0","0.0","","0","0.0",""
"true_169","169","0","real","231","9","1396","4.94","25.67","66","1329","0","0","15","2","0","0.0","0.0","1","0.004329","0.048373","0","90","2","92","0.065903","0","","0","0.0","","0","0.0","","0","0.0",""
"true_170","170","0","real","1307","48","7468","4.62","27.23","47","7420","0","1","54","44","0","0.0","0.000765","10","0.007651","0.049093","0","529","10","539","0.072175","0","","0","0.0","","3","0.002295","sipas","2","0.00153","mund të"
"true_171","171","0","real","377","27","2222","4.67","13.96","98","2123","2","0","24","6","0","0.005305","0.0","3","0.007958","0.031215","0","186","3","189","0.085059","0","","0","0.0","","4","0.01061","sipas, policia","2","0.005305","mund të"
"true_172","172","0","real","122","7","724","4.77","17.43","50","673","2","0","7","6","1","0.016393","0.0","0","0.0","0.041379","0","50","1","51","0.070442","0","","0","0.0","","0","0.0","","0","0.0",""
"true_173","173","0","real","292","12","1705","4.65","24.33","78","1626","0","1","17","8","2","0.0","0.003425","1","0.003425","0.051737","0","115","4","119","0.069795","0","","0","0.0","","0","0.0","","1","0.003425","mund të"
"true_174","174","0","real","183","6","992","4.25","30.5","53","938","1","2","12","4","0","0.005464","0.010929","2","0.010929","0.037323","0","55","4","59","0.059476","0","","0","0.0","","0","0.0","","0","0.0",""
"true_175","175","0","real","96","5","595","4.94","19.2","67","527","0","0","5","6","0","0.0","0.0","1","0.010417","0.042283","0","47","1","48","0.080672","0","","0","0.0","","0","0.0","","1","0.010417","mund të"
"true_176","176","0","real","224","8","1392","5.15","28.0","65","1326","0","0","11","2","0","0.0","0.0","0","0.0","0.035652","0","102","7","109","0.078305","0","","0","0.0","","0","0.0","","0","0.0",""
"true_177","177","0","real","185","10","1044","4.51","18.5","99","944","0","0","7","2","0","0.0","0.0","0","0.0","0.031175","0","51","6","57","0.054598","0","","0","0.0","","1","0.005405","sipas","0","0.0",""
"true_178","178","0","real","1200","131","6614","4.28","9.16","6","6607","10","11","69","40","0","0.008333","0.009167","0","0.0","0.030226","0","524","19","543","0.082099","1","nje","0","0.0","","0","0.0","","4","0.003333","mund të"
"true_179","179","0","real","199","10","1192","4.9","19.9","60","1131","1","0","7","2","0","0.005025","0.0","2","0.01005","0.04918","0","79","0","79","0.066275","0","","0","0.0","","0","0.0","","0","0.0",""
"true_180","180","0","real","117","5","666","4.48","23.4","71","594","0","0","9","4","0","0.0","0.0","0","0.0","0.043893","0","57","0","57","0.085586","0","","0","0.0","","1","0.008547","sipas","0","0.0",""
"true_181","181","0","real","104","6","608","4.65","17.33","57","550","0","0","2","0","0","0.0","0.0","1","0.009615","0.033058","0","38","0","38","0.0625","0","","0","0.0","","2","0.019231","policia","0","0.0",""
"true_182","182","0","real","161","6","948","4.66","26.83","72","875","0","0","3","4","0","0.0","0.0","0","0.0","0.026631","0","54","1","55","0.058017","0","","0","0.0","","0","0.0","","1","0.006211","thuhet"
"true_183","183","0","real","197","10","1220","5.03","19.7","127","1092","3","0","19","2","0","0.015228","0.0","3","0.015228","0.043434","0","92","1","93","0.07623","0","","0","0.0","","0","0.0","","0","0.0",""
"true_184","184","0","real","257","15","1456","4.54","17.13","132","1323","9","1","17","2","0","0.035019","0.003891","1","0.003891","0.054841","0","67","3","70","0.048077","0","","0","0.0","","0","0.0","","0","0.0",""
"true_185","185","0","real","235","10","1384","4.77","23.5","89","1294","2","0","16","3","1","0.008511","0.0","0","0.0","0.037702","0","91","2","93","0.067197","0","","0","0.0","","0","0.0","","0","0.0",""
"true_186","186","0","real","1095","56","6085","4.34","19.55","92","5992","0","1","53","26","1","0.0","0.000913","17","0.015525","0.042185","0","425","15","440","0.072309","0","","0","0.0","","1","0.000913","ministria","0","0.0",""
"true_187","187","0","real","271","19","1514","4.47","14.26","95","1418","0","3","11","2","0","0.0","0.01107","0","0.0","0.035508","0","121","7","128","0.084544","1","per","0","0.0","","0","0.0","","1","0.00369","mund të"
"true_188","188","0","real","348","21","2110","4.91","16.57","97","2012","2","0","22","2","1","0.005747","0.0","3","0.008621","0.036257","0","142","3","145","0.06872","0","","0","0.0","","0","0.0","","1","0.002874","mund të"
"true_189","189","0","real","183","5","1186","5.39","36.6","81","1104","0","0","10","6","0","0.0","0.0","0","0.0","0.028398","0","91","3","94","0.079258","0","","0","0.0","","1","0.005464","sipas","0","0.0",""
"true_190","190","0","real","1416","50","8059","4.6","28.32","71","7987","1","2","60","34","0","0.000706","0.001412","35","0.024718","0.065144","0","570","25","595","0.073831","0","","0","0.0","","0","0.0","","5","0.003531","thuhet, ndoshta, mund të"
"true_191","191","0","real","658","42","3768","4.56","15.67","75","3692","7","1","21","4","25","0.010638","0.00152","2","0.00304","0.025008","0","303","3","306","0.08121","0","","0","0.0","","0","0.0","","2","0.00304","ndoshta, mund të"
"true_192","192","0","real","116","4","673","4.74","29.0","65","607","0","0","3","2","0","0.0","0.0","1","0.008621","0.027322","0","54","3","57","0.084695","0","","0","0.0","","0","0.0","","1","0.008621","thuhet"
"true_193","193","0","real","629","28","3829","4.92","22.46","57","3771","11","0","47","2","0","0.017488","0.0","0","0.0","0.037589","0","288","15","303","0.079133","0","","0","0.0","","0","0.0","","0","0.0",""
"true_194","194","0","real","121","9","696","4.6","13.44","72","623","4","0","7","2","0","0.033058","0.0","2","0.016529","0.043088","0","43","0","43","0.061782","0","","0","0.0","","0","0.0","","0","0.0",""
"true_195","195","0","real","97","5","572","4.75","19.4","67","504","0","0","6","2","0","0.0","0.0","2","0.020619","0.063181","0","33","0","33","0.057692","0","","0","0.0","","0","0.0","","0","0.0",""
"true_196","196","0","real","943","41","5734","4.97","23.0","81","5652","5","1","36","20","0","0.005302","0.00106","0","0.0","0.031851","0","420","44","464","0.080921","0","","0","0.0","","1","0.00106","sipas","2","0.002121","mund të"
"true_197","197","0","real","211","10","1248","4.73","21.1","54","1193","1","1","9","2","0","0.004739","0.004739","1","0.004739","0.029029","0","74","0","74","0.059295","0","","0","0.0","","0","0.0","","0","0.0",""
"true_198","198","0","real","211","7","1320","5.06","30.14","110","1209","0","0","7","15","1","0.0","0.0","1","0.004739","0.031865","0","91","5","96","0.072727","0","","0","0.0","","1","0.004739","sipas","1","0.004739","mund të"
"true_199","199","0","real","62","4","373","4.81","15.5","46","326","0","1","4","0","0","0.0","0.016129","1","0.016129","0.033557","0","21","2","23","0.061662","0","","0","0.0","","0","0.0","","0","0.0",""
"true_200","200","0","real","79","12","451","3.87","6.58","49","401","0","0","4","0","0","0.0","0.0","2","0.025316","0.075163","0","23","0","23","0.050998","0","","0","0.0","","0","0.0","","0","0.0",""
"true_201","201","0","real","352","17","1931","4.38","20.71","49","1881","0","0","18","9","0","0.0","0.0","20","0.056818","0.074219","0","134","3","137","0.070948","0","","0","0.0","","3","0.008523","sipas","1","0.002841","mund të"
"true_202","202","0","real","275","16","1600","4.64","17.19","34","1565","0","0","12","20","0","0.0","0.0","0","0.0","0.018053","0","124","3","127","0.079375","0","","0","0.0","","2","0.007273","konfirmoi, raportoi","0","0.0",""
"true_203","203","0","real","309","10","1804","4.67","30.9","118","1685","0","0","15","6","0","0.0","0.0","14","0.045307","0.066713","0","138","12","150","0.083149","0","","0","0.0","","1","0.003236","sipas","1","0.003236","mund të"
